,index_code,con_code,trade_date,weight
622,000905.SH,601598.SH,20220331,0.104
623,000905.SH,300285.SZ,20220331,0.46
624,000905.SH,600563.SH,20220331,0.449
625,000905.SH,601187.SH,20220331,0.032
626,000905.SH,601118.SH,20220331,0.137
627,000905.SH,600392.SH,20220331,0.395
628,000905.SH,600141.SH,20220331,0.428
629,000905.SH,002399.SZ,20220331,0.091
630,000905.SH,000090.SZ,20220331,0.149
631,000905.SH,003035.SZ,20220331,0.084
632,000905.SH,600259.SH,20220331,0.131
633,000905.SH,002408.SZ,20220331,0.198
634,000905.SH,000158.SZ,20220331,0.123
635,000905.SH,002506.SZ,20220331,0.244
636,000905.SH,002831.SZ,20220331,0.161
637,000905.SH,002705.SZ,20220331,0.091
638,000905.SH,000598.SZ,20220331,0.147
639,000905.SH,300001.SZ,20220331,0.193
640,000905.SH,688065.SH,20220331,0.226
641,000905.SH,600177.SH,20220331,0.312
642,000905.SH,002294.SZ,20220331,0.162
643,000905.SH,300357.SZ,20220331,0.202
644,000905.SH,000540.SZ,20220331,0.177
645,000905.SH,603893.SH,20220331,0.249
646,000905.SH,600390.SH,20220331,0.191
647,000905.SH,600895.SH,20220331,0.176
648,000905.SH,600765.SH,20220331,0.448
649,000905.SH,000878.SZ,20220331,0.19
650,000905.SH,002152.SZ,20220331,0.219
651,000905.SH,600517.SH,20220331,0.161
652,000905.SH,688208.SH,20220331,0.174
653,000905.SH,600153.SH,20220331,0.362
654,000905.SH,002155.SZ,20220331,0.148
655,000905.SH,600021.SH,20220331,0.126
656,000905.SH,601975.SH,20220331,0.109
657,000905.SH,600377.SH,20220331,0.069
658,000905.SH,600567.SH,20220331,0.162
659,000905.SH,603225.SH,20220331,0.146
660,000905.SH,600201.SH,20220331,0.218
661,000905.SH,601156.SH,20220331,0.056
662,000905.SH,002065.SZ,20220331,0.226
663,000905.SH,600208.SH,20220331,0.217
664,000905.SH,300017.SZ,20220331,0.242
665,000905.SH,601128.SH,20220331,0.351
666,000905.SH,300257.SZ,20220331,0.093
667,000905.SH,002439.SZ,20220331,0.258
668,000905.SH,000046.SZ,20220331,0.068
669,000905.SH,300308.SZ,20220331,0.293
670,000905.SH,600956.SH,20220331,0.031
671,000905.SH,601200.SH,20220331,0.118
672,000905.SH,600643.SH,20220331,0.106
673,000905.SH,600673.SH,20220331,0.183
674,000905.SH,601969.SH,20220331,0.059
675,000905.SH,002926.SZ,20220331,0.219
676,000905.SH,600733.SH,20220331,0.266
677,000905.SH,600062.SH,20220331,0.147
678,000905.SH,002440.SZ,20220331,0.131
679,000905.SH,603156.SH,20220331,0.193
680,000905.SH,000630.SZ,20220331,0.454
681,000905.SH,000009.SZ,20220331,0.478
682,000905.SH,002372.SZ,20220331,0.216
683,000905.SH,000656.SZ,20220331,0.261
684,000905.SH,002056.SZ,20220331,0.182
685,000905.SH,000758.SZ,20220331,0.105
686,000905.SH,002416.SZ,20220331,0.106
687,000905.SH,601665.SH,20220331,0.043
688,000905.SH,000513.SZ,20220331,0.238
689,000905.SH,688029.SH,20220331,0.113
690,000905.SH,300072.SZ,20220331,0.153
691,000905.SH,603127.SH,20220331,0.305
692,000905.SH,600803.SH,20220331,0.25
693,000905.SH,002075.SZ,20220331,0.165
694,000905.SH,002925.SZ,20220331,0.127
695,000905.SH,600236.SH,20220331,0.209
696,000905.SH,600258.SH,20220331,0.213
697,000905.SH,002110.SZ,20220331,0.145
698,000905.SH,002572.SZ,20220331,0.203
699,000905.SH,000028.SZ,20220331,0.084
700,000905.SH,002242.SZ,20220331,0.083
701,000905.SH,000930.SZ,20220331,0.177
702,000905.SH,603868.SH,20220331,0.04
703,000905.SH,000553.SZ,20220331,0.058
704,000905.SH,600373.SH,20220331,0.127
705,000905.SH,002563.SZ,20220331,0.091
706,000905.SH,300763.SZ,20220331,0.344
707,000905.SH,603515.SH,20220331,0.046
708,000905.SH,601872.SH,20220331,0.253
709,000905.SH,002250.SZ,20220331,0.167
710,000905.SH,300037.SZ,20220331,0.388
711,000905.SH,601228.SH,20220331,0.066
712,000905.SH,000960.SZ,20220331,0.347
713,000905.SH,600663.SH,20220331,0.17
714,000905.SH,603317.SH,20220331,0.067
715,000905.SH,600906.SH,20220331,0.117
716,000905.SH,603290.SH,20220331,0.328
717,000905.SH,300630.SZ,20220331,0.189
718,000905.SH,603605.SH,20220331,0.314
719,000905.SH,600516.SH,20220331,0.32
720,000905.SH,600739.SH,20220331,0.284
721,000905.SH,002936.SZ,20220331,0.25
722,000905.SH,603927.SH,20220331,0.153
723,000905.SH,600160.SH,20220331,0.292
724,000905.SH,600171.SH,20220331,0.184
725,000905.SH,601928.SH,20220331,0.096
726,000905.SH,002409.SZ,20220331,0.242
727,000905.SH,002532.SZ,20220331,0.178
728,000905.SH,601880.SH,20220331,0.161
729,000905.SH,000050.SZ,20220331,0.213
730,000905.SH,300009.SZ,20220331,0.187
731,000905.SH,000039.SZ,20220331,0.282
732,000905.SH,002670.SZ,20220331,0.175
733,000905.SH,600038.SH,20220331,0.248
734,000905.SH,600823.SH,20220331,0.07
735,000905.SH,601778.SH,20220331,0.141
736,000905.SH,002422.SZ,20220331,0.245
737,000905.SH,002465.SZ,20220331,0.312
738,000905.SH,600667.SH,20220331,0.176
739,000905.SH,300383.SZ,20220331,0.276
740,000905.SH,600446.SH,20220331,0.146
741,000905.SH,000027.SZ,20220331,0.203
742,000905.SH,002375.SZ,20220331,0.064
743,000905.SH,000739.SZ,20220331,0.305
744,000905.SH,600521.SH,20220331,0.311
745,000905.SH,000021.SZ,20220331,0.176
746,000905.SH,600879.SH,20220331,0.235
747,000905.SH,603228.SH,20220331,0.1
748,000905.SH,688005.SH,20220331,0.576
749,000905.SH,002013.SZ,20220331,0.348
750,000905.SH,600566.SH,20220331,0.155
751,000905.SH,600487.SH,20220331,0.406
752,000905.SH,600380.SH,20220331,0.193
753,000905.SH,002038.SZ,20220331,0.127
754,000905.SH,000401.SZ,20220331,0.211
755,000905.SH,600546.SH,20220331,0.227
756,000905.SH,600027.SH,20220331,0.191
757,000905.SH,600418.SH,20220331,0.273
758,000905.SH,601866.SH,20220331,0.217
759,000905.SH,600928.SH,20220331,0.087
760,000905.SH,600511.SH,20220331,0.183
761,000905.SH,600350.SH,20220331,0.056
762,000905.SH,600967.SH,20220331,0.134
763,000905.SH,002701.SZ,20220331,0.148
764,000905.SH,601198.SH,20220331,0.261
765,000905.SH,600325.SH,20220331,0.203
766,000905.SH,600728.SH,20220331,0.174
767,000905.SH,000887.SZ,20220331,0.196
768,000905.SH,002223.SZ,20220331,0.277
769,000905.SH,600120.SH,20220331,0.122
770,000905.SH,300136.SZ,20220331,0.289
771,000905.SH,601333.SH,20220331,0.12
772,000905.SH,000685.SZ,20220331,0.118
773,000905.SH,000031.SZ,20220331,0.1
774,000905.SH,600657.SH,20220331,0.109
775,000905.SH,002183.SZ,20220331,0.126
776,000905.SH,000729.SZ,20220331,0.17
777,000905.SH,002468.SZ,20220331,0.075
778,000905.SH,000999.SZ,20220331,0.294
779,000905.SH,600435.SH,20220331,0.126
780,000905.SH,601991.SH,20220331,0.098
781,000905.SH,601568.SH,20220331,0.048
782,000905.SH,300223.SZ,20220331,0.292
783,000905.SH,300088.SZ,20220331,0.332
784,000905.SH,002797.SZ,20220331,0.326
785,000905.SH,000807.SZ,20220331,0.393
786,000905.SH,600170.SH,20220331,0.24
787,000905.SH,002867.SZ,20220331,0.098
788,000905.SH,000623.SZ,20220331,0.273
789,000905.SH,603707.SH,20220331,0.19
790,000905.SH,000690.SZ,20220331,0.174
791,000905.SH,601717.SH,20220331,0.209
792,000905.SH,000717.SZ,20220331,0.088
793,000905.SH,300376.SZ,20220331,0.149
794,000905.SH,600704.SH,20220331,0.276
795,000905.SH,600556.SH,20220331,0.082
796,000905.SH,000987.SZ,20220331,0.147
797,000905.SH,300253.SZ,20220331,0.267
798,000905.SH,600282.SH,20220331,0.184
799,000905.SH,000718.SZ,20220331,0.112
800,000905.SH,300869.SZ,20220331,0.068
801,000905.SH,000629.SZ,20220331,0.266
802,000905.SH,000686.SZ,20220331,0.18
803,000905.SH,600039.SH,20220331,0.248
804,000905.SH,000869.SZ,20220331,0.062
805,000905.SH,601611.SH,20220331,0.105
806,000905.SH,002396.SZ,20220331,0.157
807,000905.SH,002985.SZ,20220331,0.181
808,000905.SH,000563.SZ,20220331,0.104
809,000905.SH,002368.SZ,20220331,0.143
810,000905.SH,300296.SZ,20220331,0.24
811,000905.SH,603589.SH,20220331,0.322
812,000905.SH,600839.SH,20220331,0.178
813,000905.SH,001914.SZ,20220331,0.124
814,000905.SH,600497.SH,20220331,0.304
815,000905.SH,601992.SH,20220331,0.211
816,000905.SH,600582.SH,20220331,0.135
817,000905.SH,600808.SH,20220331,0.157
818,000905.SH,601016.SH,20220331,0.229
819,000905.SH,600299.SH,20220331,0.066
820,000905.SH,600339.SH,20220331,0.083
821,000905.SH,002653.SZ,20220331,0.057
822,000905.SH,300271.SZ,20220331,0.133
823,000905.SH,600329.SH,20220331,0.126
824,000905.SH,600131.SH,20220331,0.118
825,000905.SH,603568.SH,20220331,0.182
826,000905.SH,000937.SZ,20220331,0.124
827,000905.SH,603983.SH,20220331,0.021
828,000905.SH,000883.SZ,20220331,0.139
829,000905.SH,601636.SH,20220331,0.354
830,000905.SH,002948.SZ,20220331,0.07
831,000905.SH,002138.SZ,20220331,0.273
832,000905.SH,600026.SH,20220331,0.147
833,000905.SH,000877.SZ,20220331,0.128
834,000905.SH,002212.SZ,20220331,0.222
835,000905.SH,600871.SH,20220331,0.067
836,000905.SH,300070.SZ,20220331,0.217
837,000905.SH,002557.SZ,20220331,0.271
838,000905.SH,000738.SZ,20220331,0.253
839,000905.SH,600787.SH,20220331,0.078
840,000905.SH,600507.SH,20220331,0.185
841,000905.SH,600639.SH,20220331,0.084
842,000905.SH,002302.SZ,20220331,0.076
843,000905.SH,000975.SZ,20220331,0.257
844,000905.SH,000089.SZ,20220331,0.118
845,000905.SH,300741.SZ,20220331,0.055
846,000905.SH,601005.SH,20220331,0.21
847,000905.SH,000997.SZ,20220331,0.23
848,000905.SH,002244.SZ,20220331,0.141
849,000905.SH,002387.SZ,20220331,0.097
850,000905.SH,688088.SH,20220331,0.097
851,000905.SH,600167.SH,20220331,0.108
852,000905.SH,601098.SH,20220331,0.113
853,000905.SH,600307.SH,20220331,0.112
854,000905.SH,002146.SZ,20220331,0.161
855,000905.SH,000415.SZ,20220331,0.094
856,000905.SH,601699.SH,20220331,0.329
857,000905.SH,601168.SH,20220331,0.434
858,000905.SH,002939.SZ,20220331,0.147
859,000905.SH,300244.SZ,20220331,0.209
860,000905.SH,002901.SZ,20220331,0.031
861,000905.SH,600718.SH,20220331,0.171
862,000905.SH,600064.SH,20220331,0.147
863,000905.SH,600998.SH,20220331,0.206
864,000905.SH,603077.SH,20220331,0.359
865,000905.SH,000060.SZ,20220331,0.187
866,000905.SH,002511.SZ,20220331,0.156
867,000905.SH,002080.SZ,20220331,0.27
868,000905.SH,002085.SZ,20220331,0.108
869,000905.SH,600776.SH,20220331,0.087
870,000905.SH,002081.SZ,20220331,0.121
871,000905.SH,002958.SZ,20220331,0.162
872,000905.SH,600732.SH,20220331,0.202
873,000905.SH,600884.SH,20220331,0.495
874,000905.SH,601689.SH,20220331,0.415
875,000905.SH,600827.SH,20220331,0.144
876,000905.SH,002004.SZ,20220331,0.161
877,000905.SH,600298.SH,20220331,0.345
878,000905.SH,002281.SZ,20220331,0.126
879,000905.SH,600126.SH,20220331,0.125
880,000905.SH,600316.SH,20220331,0.194
881,000905.SH,002500.SZ,20220331,0.202
882,000905.SH,600867.SH,20220331,0.24
883,000905.SH,000709.SZ,20220331,0.167
884,000905.SH,600118.SH,20220331,0.216
885,000905.SH,000898.SZ,20220331,0.141
886,000905.SH,000733.SZ,20220331,0.677
887,000905.SH,688521.SH,20220331,0.201
888,000905.SH,600271.SH,20220331,0.231
889,000905.SH,000990.SZ,20220331,0.135
890,000905.SH,002019.SZ,20220331,0.183
891,000905.SH,600705.SH,20220331,0.367
892,000905.SH,600729.SH,20220331,0.088
893,000905.SH,002434.SZ,20220331,0.084
894,000905.SH,601608.SH,20220331,0.103
895,000905.SH,601179.SH,20220331,0.155
896,000905.SH,002390.SZ,20220331,0.131
897,000905.SH,600006.SH,20220331,0.072
898,000905.SH,000636.SZ,20220331,0.246
899,000905.SH,688188.SH,20220331,0.15
900,000905.SH,600985.SH,20220331,0.259
901,000905.SH,600157.SH,20220331,0.611
902,000905.SH,002030.SZ,20220331,0.303
903,000905.SH,600801.SH,20220331,0.223
904,000905.SH,002595.SZ,20220331,0.128
905,000905.SH,600372.SH,20220331,0.24
906,000905.SH,600862.SH,20220331,0.311
907,000905.SH,600256.SH,20220331,0.624
908,000905.SH,600529.SH,20220331,0.209
909,000905.SH,001203.SZ,20220331,0.049
910,000905.SH,603638.SH,20220331,0.133
911,000905.SH,002010.SZ,20220331,0.128
912,000905.SH,002508.SZ,20220331,0.229
913,000905.SH,688289.SH,20220331,0.089
914,000905.SH,601003.SH,20220331,0.042
915,000905.SH,300724.SZ,20220331,0.254
916,000905.SH,002268.SZ,20220331,0.445
917,000905.SH,600482.SH,20220331,0.293
918,000905.SH,000156.SZ,20220331,0.075
919,000905.SH,002174.SZ,20220331,0.134
920,000905.SH,300418.SZ,20220331,0.267
921,000905.SH,603056.SH,20220331,0.082
922,000905.SH,600968.SH,20220331,0.089
923,000905.SH,000581.SZ,20220331,0.165
924,000905.SH,000988.SZ,20220331,0.336
925,000905.SH,000547.SZ,20220331,0.231
926,000905.SH,000559.SZ,20220331,0.119
927,000905.SH,600959.SH,20220331,0.109
928,000905.SH,600415.SH,20220331,0.229
929,000905.SH,600782.SH,20220331,0.179
930,000905.SH,600522.SH,20220331,0.749
931,000905.SH,002507.SZ,20220331,0.287
932,000905.SH,002385.SZ,20220331,0.477
933,000905.SH,300026.SZ,20220331,0.237
934,000905.SH,600486.SH,20220331,0.372
935,000905.SH,601000.SH,20220331,0.146
936,000905.SH,300363.SZ,20220331,0.523
937,000905.SH,688321.SH,20220331,0.107
938,000905.SH,000519.SZ,20220331,0.311
939,000905.SH,002156.SZ,20220331,0.255
940,000905.SH,601828.SH,20220331,0.063
941,000905.SH,601456.SH,20220331,0.157
942,000905.SH,002444.SZ,20220331,0.187
943,000905.SH,600754.SH,20220331,0.376
944,000905.SH,600195.SH,20220331,0.131
945,000905.SH,600095.SH,20220331,0.078
946,000905.SH,600166.SH,20220331,0.199
947,000905.SH,002153.SZ,20220331,0.148
948,000905.SH,002373.SZ,20220331,0.196
949,000905.SH,600500.SH,20220331,0.159
950,000905.SH,002946.SZ,20220331,0.034
951,000905.SH,000062.SZ,20220331,0.066
952,000905.SH,300251.SZ,20220331,0.159
953,000905.SH,002430.SZ,20220331,0.183
954,000905.SH,000983.SZ,20220331,0.421
955,000905.SH,000825.SZ,20220331,0.253
956,000905.SH,601577.SH,20220331,0.153
957,000905.SH,000932.SZ,20220331,0.378
958,000905.SH,300474.SZ,20220331,0.241
959,000905.SH,600155.SH,20220331,0.188
960,000905.SH,600707.SH,20220331,0.137
961,000905.SH,600908.SH,20220331,0.144
962,000905.SH,002048.SZ,20220331,0.131
963,000905.SH,601615.SH,20220331,0.541
964,000905.SH,600699.SH,20220331,0.224
965,000905.SH,300115.SZ,20220331,0.137
966,000905.SH,600315.SH,20220331,0.194
967,000905.SH,600737.SH,20220331,0.151
968,000905.SH,002353.SZ,20220331,0.401
969,000905.SH,002233.SZ,20220331,0.152
970,000905.SH,300463.SZ,20220331,0.175
971,000905.SH,002424.SZ,20220331,0.116
972,000905.SH,002745.SZ,20220331,0.17
973,000905.SH,003022.SZ,20220331,0.085
974,000905.SH,603650.SH,20220331,0.107
975,000905.SH,601860.SH,20220331,0.094
976,000905.SH,688099.SH,20220331,0.461
977,000905.SH,600498.SH,20220331,0.17
978,000905.SH,600875.SH,20220331,0.25
979,000905.SH,603858.SH,20220331,0.225
980,000905.SH,000830.SZ,20220331,0.339
981,000905.SH,002131.SZ,20220331,0.234
982,000905.SH,002673.SZ,20220331,0.321
983,000905.SH,600297.SH,20220331,0.158
984,000905.SH,002124.SZ,20220331,0.213
985,000905.SH,002203.SZ,20220331,0.206
986,000905.SH,600572.SH,20220331,0.154
987,000905.SH,600216.SH,20220331,0.175
988,000905.SH,300699.SZ,20220331,0.304
989,000905.SH,300166.SZ,20220331,0.151
990,000905.SH,000400.SZ,20220331,0.191
991,000905.SH,600369.SH,20220331,0.239
992,000905.SH,002603.SZ,20220331,0.463
993,000905.SH,600398.SH,20220331,0.116
994,000905.SH,000528.SZ,20220331,0.105
995,000905.SH,002273.SZ,20220331,0.206
996,000905.SH,601117.SH,20220331,0.488
997,000905.SH,000488.SZ,20220331,0.13
998,000905.SH,000723.SZ,20220331,0.544
999,000905.SH,300168.SZ,20220331,0.209
1000,000905.SH,600160.SH,20220228,0.302
1001,000905.SH,300072.SZ,20220228,0.177
1002,000905.SH,300168.SZ,20220228,0.226
1003,000905.SH,000021.SZ,20220228,0.195
1004,000905.SH,600968.SH,20220228,0.093
1005,000905.SH,601828.SH,20220228,0.061
1006,000905.SH,603379.SH,20220228,0.066
1007,000905.SH,600208.SH,20220228,0.197
1008,000905.SH,000656.SZ,20220228,0.22
1009,000905.SH,601568.SH,20220228,0.048
1010,000905.SH,600167.SH,20220228,0.113
1011,000905.SH,601689.SH,20220228,0.406
1012,000905.SH,002373.SZ,20220228,0.235
1013,000905.SH,001914.SZ,20220228,0.102
1014,000905.SH,300223.SZ,20220228,0.328
1015,000905.SH,600350.SH,20220228,0.052
1016,000905.SH,002511.SZ,20220228,0.176
1017,000905.SH,600377.SH,20220228,0.067
1018,000905.SH,600157.SH,20220228,0.611
1019,000905.SH,002078.SZ,20220228,0.302
1020,000905.SH,000967.SZ,20220228,0.087
1021,000905.SH,600390.SH,20220228,0.185
1022,000905.SH,300166.SZ,20220228,0.169
1023,000905.SH,600022.SH,20220228,0.151
1024,000905.SH,600699.SH,20220228,0.265
1025,000905.SH,000960.SZ,20220228,0.383
1026,000905.SH,300115.SZ,20220228,0.158
1027,000905.SH,688005.SH,20220228,0.606
1028,000905.SH,600126.SH,20220228,0.123
1029,000905.SH,300058.SZ,20220228,0.304
1030,000905.SH,000062.SZ,20220228,0.071
1031,000905.SH,000807.SZ,20220228,0.382
1032,000905.SH,600967.SH,20220228,0.139
1033,000905.SH,601615.SH,20220228,0.579
1034,000905.SH,600141.SH,20220228,0.488
1035,000905.SH,600507.SH,20220228,0.163
1036,000905.SH,002340.SZ,20220228,0.699
1037,000905.SH,601228.SH,20220228,0.065
1038,000905.SH,000581.SZ,20220228,0.16
1039,000905.SH,002372.SZ,20220228,0.225
1040,000905.SH,600827.SH,20220228,0.139
1041,000905.SH,002028.SZ,20220228,0.439
1042,000905.SH,600704.SH,20220228,0.27
1043,000905.SH,000729.SZ,20220228,0.164
1044,000905.SH,603218.SH,20220228,0.203
1045,000905.SH,600733.SH,20220228,0.299
1046,000905.SH,300182.SZ,20220228,0.181
1047,000905.SH,002138.SZ,20220228,0.316
1048,000905.SH,300136.SZ,20220228,0.314
1049,000905.SH,601665.SH,20220228,0.042
1050,000905.SH,603317.SH,20220228,0.076
1051,000905.SH,603883.SH,20220228,0.117
1052,000905.SH,002038.SZ,20220228,0.113
1053,000905.SH,600906.SH,20220228,0.11
1054,000905.SH,002249.SZ,20220228,0.205
1055,000905.SH,000988.SZ,20220228,0.377
1056,000905.SH,002595.SZ,20220228,0.151
1057,000905.SH,601200.SH,20220228,0.123
1058,000905.SH,002294.SZ,20220228,0.171
1059,000905.SH,002013.SZ,20220228,0.37
1060,000905.SH,000402.SZ,20220228,0.103
1061,000905.SH,600522.SH,20220228,0.761
1062,000905.SH,002430.SZ,20220228,0.164
1063,000905.SH,600398.SH,20220228,0.12
1064,000905.SH,600639.SH,20220228,0.061
1065,000905.SH,000563.SZ,20220228,0.098
1066,000905.SH,000898.SZ,20220228,0.141
1067,000905.SH,603355.SH,20220228,0.043
1068,000905.SH,002939.SZ,20220228,0.152
1069,000905.SH,002155.SZ,20220228,0.163
1070,000905.SH,600298.SH,20220228,0.381
1071,000905.SH,600339.SH,20220228,0.09
1072,000905.SH,600755.SH,20220228,0.163
1073,000905.SH,002468.SZ,20220228,0.076
1074,000905.SH,600528.SH,20220228,0.172
1075,000905.SH,600737.SH,20220228,0.138
1076,000905.SH,601118.SH,20220228,0.131
1077,000905.SH,002683.SZ,20220228,0.191
1078,000905.SH,001872.SZ,20220228,0.061
1079,000905.SH,600418.SH,20220228,0.321
1080,000905.SH,002409.SZ,20220228,0.274
1081,000905.SH,002081.SZ,20220228,0.12
1082,000905.SH,002926.SZ,20220228,0.214
1083,000905.SH,600739.SH,20220228,0.27
1084,000905.SH,000717.SZ,20220228,0.087
1085,000905.SH,603605.SH,20220228,0.286
1086,000905.SH,002085.SZ,20220228,0.114
1087,000905.SH,601866.SH,20220228,0.202
1088,000905.SH,600754.SH,20220228,0.393
1089,000905.SH,001965.SZ,20220228,0.106
1090,000905.SH,603589.SH,20220228,0.416
1091,000905.SH,000728.SZ,20220228,0.331
1092,000905.SH,601106.SH,20220228,0.134
1093,000905.SH,688188.SH,20220228,0.148
1094,000905.SH,002434.SZ,20220228,0.089
1095,000905.SH,002690.SZ,20220228,0.149
1096,000905.SH,600663.SH,20220228,0.149
1097,000905.SH,000559.SZ,20220228,0.117
1098,000905.SH,601187.SH,20220228,0.029
1099,000905.SH,600064.SH,20220228,0.126
1100,000905.SH,600729.SH,20220228,0.08
1101,000905.SH,000598.SZ,20220228,0.161
1102,000905.SH,002458.SZ,20220228,0.088
1103,000905.SH,603198.SH,20220228,0.271
1104,000905.SH,600373.SH,20220228,0.12
1105,000905.SH,600884.SH,20220228,0.49
1106,000905.SH,002416.SZ,20220228,0.114
1107,000905.SH,600917.SH,20220228,0.04
1108,000905.SH,603868.SH,20220228,0.034
1109,000905.SH,002387.SZ,20220228,0.105
1110,000905.SH,300482.SZ,20220228,0.22
1111,000905.SH,000039.SZ,20220228,0.282
1112,000905.SH,600536.SH,20220228,0.203
1113,000905.SH,600026.SH,20220228,0.135
1114,000905.SH,002110.SZ,20220228,0.14
1115,000905.SH,300271.SZ,20220228,0.144
1116,000905.SH,300474.SZ,20220228,0.283
1117,000905.SH,000012.SZ,20220228,0.174
1118,000905.SH,002368.SZ,20220228,0.158
1119,000905.SH,600637.SH,20220228,0.259
1120,000905.SH,000630.SZ,20220228,0.445
1121,000905.SH,600021.SH,20220228,0.14
1122,000905.SH,600546.SH,20220228,0.168
1123,000905.SH,603786.SH,20220228,0.045
1124,000905.SH,601608.SH,20220228,0.108
1125,000905.SH,600038.SH,20220228,0.264
1126,000905.SH,600153.SH,20220228,0.262
1127,000905.SH,600648.SH,20220228,0.074
1128,000905.SH,002212.SZ,20220228,0.266
1129,000905.SH,601098.SH,20220228,0.104
1130,000905.SH,603077.SH,20220228,0.371
1131,000905.SH,600062.SH,20220228,0.098
1132,000905.SH,000090.SZ,20220228,0.128
1133,000905.SH,600649.SH,20220228,0.082
1134,000905.SH,600376.SH,20220228,0.107
1135,000905.SH,002408.SZ,20220228,0.206
1136,000905.SH,600970.SH,20220228,0.17
1137,000905.SH,003035.SZ,20220228,0.085
1138,000905.SH,000686.SZ,20220228,0.177
1139,000905.SH,000983.SZ,20220228,0.331
1140,000905.SH,002390.SZ,20220228,0.108
1141,000905.SH,600500.SH,20220228,0.171
1142,000905.SH,600808.SH,20220228,0.152
1143,000905.SH,603719.SH,20220228,0.045
1144,000905.SH,002156.SZ,20220228,0.257
1145,000905.SH,300251.SZ,20220228,0.169
1146,000905.SH,603515.SH,20220228,0.046
1147,000905.SH,000415.SZ,20220228,0.099
1148,000905.SH,601456.SH,20220228,0.161
1149,000905.SH,300285.SZ,20220228,0.456
1150,000905.SH,603056.SH,20220228,0.06
1151,000905.SH,300146.SZ,20220228,0.322
1152,000905.SH,600409.SH,20220228,0.171
1153,000905.SH,002901.SZ,20220228,0.031
1154,000905.SH,600875.SH,20220228,0.276
